Late,by auther,by term,KnownQoute,Version Id,Loaded,Book Title,Author,Date,Length,Edition / Editor,Tags,Status,url
,yes,,,Sham19Y0018337,yes,0751IbnQayyimJawziyya.TibyanFiAqsamQuran,Ibn Qayyim Jawziyya,751,129078,"عبد الله بن سالم البطاطي :: الأولى، 1429 ه :: دار عالم الفوائد - مكة المكرمة",:: Sham@علوم القرآن :: born@ShamRE,pri,https://raw.githubusercontent.com/OpenITI/0775AH/master/data/0751IbnQayyimJawziyya/0751IbnQayyimJawziyya.TibyanFiAqsamQuran/0751IbnQayyimJawziyya.TibyanFiAqsamQuran.Sham19Y0018337-ara1
,yes,,,ShamAY0034423,yes,0751IbnQayyimJawziyya.TuhfatMawdud,Ibn Qayyim Jawziyya,751,50699,"عبد المنعم العاني :: دار الكتب العلمية، بيروت، لبنان",:: ShamAY@كتب ابن القيم :: born@ShamRE,pri,https://raw.githubusercontent.com/OpenITI/0775AH/master/data/0751IbnQayyimJawziyya/0751IbnQayyimJawziyya.TuhfatMawdud/0751IbnQayyimJawziyya.TuhfatMawdud.ShamAY0034423-ara2
,yes,,,Sham19Y0018159,yes,0751IbnQayyimJawziyya.TuruqHukmiyya,Ibn Qayyim Jawziyya,751,180763,"نايف بن أحمد الحمد :: الأولى، 1428 ه :: دار عالم الفوائد - مكة المكرمة",:: Sham@السياسة الشرعية والقضاء :: born@ShamRE,pri,https://raw.githubusercontent.com/OpenITI/0775AH/master/data/0751IbnQayyimJawziyya/0751IbnQayyimJawziyya.TuruqHukmiyya/0751IbnQayyimJawziyya.TuruqHukmiyya.Sham19Y0018159-ara1
,yes,,,Shamela0000216,yes,0751IbnQayyimJawziyya.WabilSayyib,Ibn Qayyim Jawziyya,751,43747,سيد إبراهيم :: دار الحديث - القاهرة,CENT0800 :: AKHLAQ :: HADITH :: IBNQAYYIM :: MAJMUCAT :: SULUK :: TAZKIYA :: GAL@literature-islamic :: GAL@hanbalis :: GAL@period-postmongol :: GAL@period-mamluk :: GAL@1258-1517CE :: GAL@period-decline :: GAL@egypt :: GAL@fiqh :: GAL@syria :: Shamela@كتب ابن القيم :: born@ShamRE,pri,https://raw.githubusercontent.com/OpenITI/0775AH/master/data/0751IbnQayyimJawziyya/0751IbnQayyimJawziyya.WabilSayyib/0751IbnQayyimJawziyya.WabilSayyib.Shamela0000216-ara1
,yes,,,Shamela0021713,yes,0751IbnQayyimJawziyya.ZadMacad,Ibn Qayyim Jawziyya,751,561847,"مؤسسة الرسالة، بيروت - مكتبة المنار الإسلامية، الكويت",CENT0800 :: ASHAB :: IBNQAYYIM :: SIRA :: GAL@literature-islamic :: GAL@hanbalis :: GAL@period-postmongol :: GAL@period-mamluk :: GAL@1258-1517CE :: GAL@period-decline :: GAL@egypt :: GAL@fiqh :: GAL@syria :: Shamela@كتب ابن القيم :: born@ShamRE,pri,https://raw.githubusercontent.com/OpenITI/0775AH/master/data/0751IbnQayyimJawziyya/0751IbnQayyimJawziyya.ZadMacad/0751IbnQayyimJawziyya.ZadMacad.Shamela0021713-ara1
,,Zuhd,,JK000077,yes,0728IbnTaymiyya.ZuhdWaWarac,"Ibn Taymiyya :: Ibn Taymiyyaŧ :: Taqī al-dīn Abū al-ʿAbbās Aḥmad b. ʿAbd al-Ḥalīm b. ʿAbd al-Salām b. ʿAbd Allãh b. al-Ḫiḍr b. Muḥammad b. al-Ḫiḍr b. Ibrāhīm b. ʿAlī b. ʿAbd Allãh al-Numayrī, al-Ḥarrānī",728,35576,"حماد سلامة ,‏محمد عويضة :: الأردن :: 1407 :: مكتبة المنار",CENT0800 :: AKHLAQ :: IBNTAYMIYYA :: SULUK :: TAZKIYA :: GAL@nodata :: JK@كتب الأخلاق والسلوك :: JK@مجموعة ابن تيمية في التزكية والسلوك :: born@HARRAN390E368NS :: born@AqurRE :: died@DIMASHQ363E335NS :: resided@DIMASHQ363E335NS :: resided@QAHIRA312E300NS :: resided@ISKANDARIYYA299E311NS :: visited@MAKKA398E213NS :: visited@BAYTMAQDIS352E317NS,pri,https://raw.githubusercontent.com/OpenITI/0750AH/master/data/0728IbnTaymiyya/0728IbnTaymiyya.ZuhdWaWarac/0728IbnTaymiyya.ZuhdWaWarac.JK000077-ara1
,Yes,,,Shamela0011417,yes,0620IbnQudamaMaqdisi.BulghatTalibHathith,Ibn Qudama Maqdisi,620,11528,,CENT0700 :: HADITH :: MAKHTUTAT :: GAL@nodata :: Shamela@مخطوطات حديثية :: born@BAYTMAQDIS352E317NS :: born@ShamRE :: died@DIMASHQ363E335NS :: resided@DIMASHQ363E335NS :: resided@BAGHDAD443E333NS :: visited@MAKKA398E213NS :: visited@BAYTMAQDIS352E317NS,pri,https://raw.githubusercontent.com/OpenITI/0625AH/master/data/0620IbnQudamaMaqdisi/0620IbnQudamaMaqdisi.BulghatTalibHathith/0620IbnQudamaMaqdisi.BulghatTalibHathith.Shamela0011417-ara1
,Yes,,,ShamAY0034079,yes,0620IbnQudamaMaqdisi.Burhan,Ibn Qudama Maqdisi,620,8923,أحمد فريد المزيدي :: الأولى 1425 ه - 2004 م :: دار الكتب العلمية [طبع مع كتاب المحنة على الإمام أحمد],:: ShamAY@علوم القرآن :: born@BAYTMAQDIS352E317NS :: born@ShamRE :: died@DIMASHQ363E335NS :: resided@DIMASHQ363E335NS :: resided@BAGHDAD443E333NS :: visited@MAKKA398E213NS :: visited@BAYTMAQDIS352E317NS,pri,https://raw.githubusercontent.com/OpenITI/0625AH/master/data/0620IbnQudamaMaqdisi/0620IbnQudamaMaqdisi.Burhan/0620IbnQudamaMaqdisi.Burhan.ShamAY0034079-ara1
,Yes,,,JK000287,yes,0620IbnQudamaMaqdisi.CumdatFiqh,Ibn Qudama Maqdisi,620,29056,"عبد الله سفر العبدلي , محمد دغيليب العتيبي :: الطائف :: مكتبة الطرفين",CENT0600 :: CENT0700 :: CHRONOMULTIPLE :: FIQH :: HANBALI :: GAL@literature-islamic :: GAL@1000-1258CE :: GAL@hanbalis :: GAL@literature-arabic :: GAL@period-postclassical :: GAL@fiqh :: JK@الفقه الحنبلي :: JK@كتب الفقه الإسلامي :: born@BAYTMAQDIS352E317NS :: born@ShamRE :: died@DIMASHQ363E335NS :: resided@DIMASHQ363E335NS :: resided@BAGHDAD443E333NS :: visited@MAKKA398E213NS :: visited@BAYTMAQDIS352E317NS,pri,https://raw.githubusercontent.com/OpenITI/0625AH/master/data/0620IbnQudamaMaqdisi/0620IbnQudamaMaqdisi.CumdatFiqh/0620IbnQudamaMaqdisi.CumdatFiqh.JK000287-ara1
,Yes,,,Sham19Y0014207,yes,0620IbnQudamaMaqdisi.CumdatHazim,Ibn Qudama Maqdisi,620,80091,"الأولى، 1428 ه - 2007 م :: وزارة الأوقاف والشؤون الإسلامية، قطر",:: Sham@فقه حنبلي :: born@BAYTMAQDIS352E317NS :: born@ShamRE :: died@DIMASHQ363E335NS :: resided@DIMASHQ363E335NS :: resided@BAGHDAD443E333NS :: visited@MAKKA398E213NS :: visited@BAYTMAQDIS352E317NS,pri,https://raw.githubusercontent.com/OpenITI/0625AH/master/data/0620IbnQudamaMaqdisi/0620IbnQudamaMaqdisi.CumdatHazim/0620IbnQudamaMaqdisi.CumdatHazim.Sham19Y0014207-ara1
,Yes,,,ShamAY0034304,yes,0620IbnQudamaMaqdisi.DhammMuwaswisin,Ibn Qudama Maqdisi,620,4165,أبو الأشبال الزهيري حسن بن أمين آل مندوه :: الأولى 1407 ه :: الفاروق الحديثة - مكتبة التوعية الإسلامية,:: ShamAY@بحوث ومسائل :: born@BAYTMAQDIS352E317NS :: born@ShamRE :: died@DIMASHQ363E335NS :: resided@DIMASHQ363E335NS :: resided@BAGHDAD443E333NS :: visited@MAKKA398E213NS :: visited@BAYTMAQDIS352E317NS,pri,https://raw.githubusercontent.com/OpenITI/0625AH/master/data/0620IbnQudamaMaqdisi/0620IbnQudamaMaqdisi.DhammMuwaswisin/0620IbnQudamaMaqdisi.DhammMuwaswisin.ShamAY0034304-ara1
,Yes,,,JK000335,yes,0620IbnQudamaMaqdisi.DhammTawil,Ibn Qudama Maqdisi,620,6468,بدر بن عبد الله البدر :: الكويت :: 1406 :: الدار السلفية,CENT0700 :: AJZA :: CAQAID :: HADITH :: MILAL :: GAL@literature-islamic :: GAL@1000-1258CE :: GAL@hanbalis :: GAL@literature-arabic :: GAL@period-postclassical :: GAL@fiqh :: JK@الأجزاء الموضوعية :: JK@كتب العقائد المسندة :: JK@كتب العقائد والملل :: born@BAYTMAQDIS352E317NS :: born@ShamRE :: died@DIMASHQ363E335NS :: resided@DIMASHQ363E335NS :: resided@BAGHDAD443E333NS :: visited@MAKKA398E213NS :: visited@BAYTMAQDIS352E317NS,pri,https://raw.githubusercontent.com/OpenITI/0625AH/master/data/0620IbnQudamaMaqdisi/0620IbnQudamaMaqdisi.DhammTawil/0620IbnQudamaMaqdisi.DhammTawil.JK000335-ara1
,Yes,,,Shamela0030317,yes,0620IbnQudamaMaqdisi.FadlYawmTarwiyya,Ibn Qudama Maqdisi,620,3720,مخطوط نشر في برنامج جوامع الكلم المجاني التابع لموقع الشبكة الإسلامية,CENT0700 :: HADITH :: MAKHTUTAT :: GAL@nodata :: Shamela@مخطوطات حديثية :: born@BAYTMAQDIS352E317NS :: born@ShamRE :: died@DIMASHQ363E335NS :: resided@DIMASHQ363E335NS :: resided@BAGHDAD443E333NS :: visited@MAKKA398E213NS :: visited@BAYTMAQDIS352E317NS,pri,https://raw.githubusercontent.com/OpenITI/0625AH/master/data/0620IbnQudamaMaqdisi/0620IbnQudamaMaqdisi.FadlYawmTarwiyya/0620IbnQudamaMaqdisi.FadlYawmTarwiyya.Shamela0030317-ara1
,Yes,,,ShamAY0032887,yes,0620IbnQudamaMaqdisi.Fawaid,Ibn Qudama Maqdisi,620,6875,,:: ShamAY@مخطوطات حديثية :: born@BAYTMAQDIS352E317NS :: born@ShamRE :: died@DIMASHQ363E335NS :: resided@DIMASHQ363E335NS :: resided@BAGHDAD443E333NS :: visited@MAKKA398E213NS :: visited@BAYTMAQDIS352E317NS,pri,https://raw.githubusercontent.com/OpenITI/0625AH/master/data/0620IbnQudamaMaqdisi/0620IbnQudamaMaqdisi.Fawaid/0620IbnQudamaMaqdisi.Fawaid.ShamAY0032887-ara1
,Yes,,,JK000328,yes,0620IbnQudamaMaqdisi.HikayatMunazara,Ibn Qudama Maqdisi,620,5821,عبد الله يوسف الجديع :: الرياض :: 1409 :: مكتبة الرشد,CENT0700 :: CAQAID :: CULUM :: HADITH :: QURAN :: TAFSIR :: GAL@literature-islamic :: GAL@1000-1258CE :: GAL@hanbalis :: GAL@literature-arabic :: GAL@period-postclassical :: GAL@fiqh :: JK@علوم القرآن :: JK@كتب التفاسير وعلوم القرآن :: JK@كتب العقائد المسندة :: JK@مواضيع في علوم القرآن :: born@BAYTMAQDIS352E317NS :: born@ShamRE :: died@DIMASHQ363E335NS :: resided@DIMASHQ363E335NS :: resided@BAGHDAD443E333NS :: visited@MAKKA398E213NS :: visited@BAYTMAQDIS352E317NS,pri,https://raw.githubusercontent.com/OpenITI/0625AH/master/data/0620IbnQudamaMaqdisi/0620IbnQudamaMaqdisi.HikayatMunazara/0620IbnQudamaMaqdisi.HikayatMunazara.JK000328-ara1
,Yes,,,Shamela0007268,yes,0620IbnQudamaMaqdisi.IthbatSifatCuluww,Ibn Qudama Maqdisi,620,14403,"أحمد بن عطية بن علي الغامدي :: مكتبة العلوم والحكم، المدينة المنورة، المملكة العربية السعودية",CENT0700 :: AJZA :: CAQAID :: HADITH :: MILAL :: GAL@nodata :: Shamela@الأجزاء الحديثية :: born@BAYTMAQDIS352E317NS :: born@ShamRE :: died@DIMASHQ363E335NS :: resided@DIMASHQ363E335NS :: resided@BAGHDAD443E333NS :: visited@MAKKA398E213NS :: visited@BAYTMAQDIS352E317NS,pri,https://raw.githubusercontent.com/OpenITI/0625AH/master/data/0620IbnQudamaMaqdisi/0620IbnQudamaMaqdisi.IthbatSifatCuluww/0620IbnQudamaMaqdisi.IthbatSifatCuluww.Shamela0007268-ara1
,Yes,,,Shamela0021731,yes,0620IbnQudamaMaqdisi.KafiFiFiqh,Ibn Qudama Maqdisi,620,420723,دار الكتب العلمية,CENT0700 :: FIQH :: HANBALI :: GAL@literature-islamic :: GAL@1000-1258CE :: GAL@hanbalis :: GAL@literature-arabic :: GAL@period-postclassical :: GAL@fiqh :: Shamela@فقه حنبلي :: born@BAYTMAQDIS352E317NS :: born@ShamRE :: died@DIMASHQ363E335NS :: resided@DIMASHQ363E335NS :: resided@BAGHDAD443E333NS :: visited@MAKKA398E213NS :: visited@BAYTMAQDIS352E317NS,pri,https://raw.githubusercontent.com/OpenITI/0625AH/master/data/0620IbnQudamaMaqdisi/0620IbnQudamaMaqdisi.KafiFiFiqh/0620IbnQudamaMaqdisi.KafiFiFiqh.Shamela0021731-ara1
,Yes,,,Shamela0030855,yes,0620IbnQudamaMaqdisi.LumcatIctiqad,Ibn Qudama Maqdisi,620,3527,وزارة الشؤون الإسلامية والأوقاف والدعوة والإرشاد - المملكة العربية السعودية,CENT0700 :: CAQAID :: HADITH :: MILAL :: GAL@literature-islamic :: GAL@1000-1258CE :: GAL@hanbalis :: GAL@literature-arabic :: GAL@period-postclassical :: GAL@fiqh :: Shamela@العقيدة :: born@BAYTMAQDIS352E317NS :: born@ShamRE :: died@DIMASHQ363E335NS :: resided@DIMASHQ363E335NS :: resided@BAGHDAD443E333NS :: visited@MAKKA398E213NS :: visited@BAYTMAQDIS352E317NS,pri,https://raw.githubusercontent.com/OpenITI/0625AH/master/data/0620IbnQudamaMaqdisi/0620IbnQudamaMaqdisi.LumcatIctiqad/0620IbnQudamaMaqdisi.LumcatIctiqad.Shamela0030855-ara1
,Yes,,,Shamela0008463,yes,0620IbnQudamaMaqdisi.Mughni,Ibn Qudama Maqdisi,620,1813302,1388هـ - 1968م :: مكتبة القاهرة,CENT0700 :: FIQH :: HANBALI :: USUL :: GAL@literature-islamic :: GAL@1000-1258CE :: GAL@hanbalis :: GAL@literature-arabic :: GAL@period-postclassical :: GAL@fiqh :: Shamela@فقه حنبلي :: born@BAYTMAQDIS352E317NS :: born@ShamRE :: died@DIMASHQ363E335NS :: resided@DIMASHQ363E335NS :: resided@BAGHDAD443E333NS :: visited@MAKKA398E213NS :: visited@BAYTMAQDIS352E317NS,pri,https://raw.githubusercontent.com/OpenITI/0625AH/master/data/0620IbnQudamaMaqdisi/0620IbnQudamaMaqdisi.Mughni/0620IbnQudamaMaqdisi.Mughni.Shamela0008463-ara1
,Yes,,,Shamela0026075,yes,0620IbnQudamaMaqdisi.MuntakhabMinCilal,Ibn Qudama Maqdisi,620,17561,أبي معاذ طارق بن عوض الله بن محمد :: دار الراية للنشر والتوزيع,CENT0700 :: AJZA :: HADITH :: GAL@nodata :: Shamela@الأجزاء الحديثية :: born@BAYTMAQDIS352E317NS :: born@ShamRE :: died@DIMASHQ363E335NS :: resided@DIMASHQ363E335NS :: resided@BAGHDAD443E333NS :: visited@MAKKA398E213NS :: visited@BAYTMAQDIS352E317NS,pri,https://raw.githubusercontent.com/OpenITI/0625AH/master/data/0620IbnQudamaMaqdisi/0620IbnQudamaMaqdisi.MuntakhabMinCilal/0620IbnQudamaMaqdisi.MuntakhabMinCilal.Shamela0026075-ara1
,Yes,,,JK000787BK1,yes,0620IbnQudamaMaqdisi.MuqnicFiFiqh,Ibn Qudama Maqdisi,620,321290,بيروت :: 1400 :: المكتب الإسلامي,:: JK@الفقه الحنبلي :: JK@كتب الفقه الإسلامي :: born@BAYTMAQDIS352E317NS :: born@ShamRE :: died@DIMASHQ363E335NS :: resided@DIMASHQ363E335NS :: resided@BAGHDAD443E333NS :: visited@MAKKA398E213NS :: visited@BAYTMAQDIS352E317NS,pri,https://raw.githubusercontent.com/OpenITI/0625AH/master/data/0620IbnQudamaMaqdisi/0620IbnQudamaMaqdisi.MuqnicFiFiqh/0620IbnQudamaMaqdisi.MuqnicFiFiqh.JK000787BK1-ara1
,Yes,,,JK000671,yes,0620IbnQudamaMaqdisi.MutahabbinFiLlah,Ibn Qudama Maqdisi,620,12862,دمشق :: 1411 - 1991 :: دار الطباع,CENT0700 :: AJZA :: AKHLAQ :: HADITH :: GAL@literature-islamic :: GAL@1000-1258CE :: GAL@hanbalis :: GAL@literature-arabic :: GAL@period-postclassical :: GAL@fiqh :: JK@الأجزاء الموضوعية :: JK@الكتب المسندة :: JK@كتب الأخلاق والسلوك :: JK@مواضيع مسندة في الأخلاق والتزكية :: born@BAYTMAQDIS352E317NS :: born@ShamRE :: died@DIMASHQ363E335NS :: resided@DIMASHQ363E335NS :: resided@BAGHDAD443E333NS :: visited@MAKKA398E213NS :: visited@BAYTMAQDIS352E317NS,pri,https://raw.githubusercontent.com/OpenITI/0625AH/master/data/0620IbnQudamaMaqdisi/0620IbnQudamaMaqdisi.MutahabbinFiLlah/0620IbnQudamaMaqdisi.MutahabbinFiLlah.JK000671-ara1
,Yes,,,Shamela0012010,yes,0620IbnQudamaMaqdisi.RawdatNazir,Ibn Qudama Maqdisi,620,94285,مؤسسة الريان للطباعة والنشر والتوزيع,CENT0700 :: FIQH :: QAWACID :: USUL :: GAL@literature-islamic :: GAL@1000-1258CE :: GAL@hanbalis :: GAL@literature-arabic :: GAL@period-postclassical :: GAL@fiqh :: Shamela@أصول الفقه والقواعد الفقهية :: born@BAYTMAQDIS352E317NS :: born@ShamRE :: died@DIMASHQ363E335NS :: resided@DIMASHQ363E335NS :: resided@BAGHDAD443E333NS :: visited@MAKKA398E213NS :: visited@BAYTMAQDIS352E317NS,pri,https://raw.githubusercontent.com/OpenITI/0625AH/master/data/0620IbnQudamaMaqdisi/0620IbnQudamaMaqdisi.RawdatNazir/0620IbnQudamaMaqdisi.RawdatNazir.Shamela0012010-ara1
,Yes,,,Shamela0009384,yes,0620IbnQudamaMaqdisi.RiqqaWaBuka,Ibn Qudama Maqdisi,620,16232,"محمد خير رمضان يوسف :: دار القلم، دمشق، الدار الشامية، بيروت",CENT0700 :: AJZA :: HADITH :: GAL@literature-islamic :: GAL@1000-1258CE :: GAL@hanbalis :: GAL@literature-arabic :: GAL@period-postclassical :: GAL@fiqh :: Shamela@الأجزاء الحديثية :: born@BAYTMAQDIS352E317NS :: born@ShamRE :: died@DIMASHQ363E335NS :: resided@DIMASHQ363E335NS :: resided@BAGHDAD443E333NS :: visited@MAKKA398E213NS :: visited@BAYTMAQDIS352E317NS,pri,https://raw.githubusercontent.com/OpenITI/0625AH/master/data/0620IbnQudamaMaqdisi/0620IbnQudamaMaqdisi.RiqqaWaBuka/0620IbnQudamaMaqdisi.RiqqaWaBuka.Shamela0009384-ara1
,Yes,,,Shamela0011218,yes,0620IbnQudamaMaqdisi.RisalaFiQuran,Ibn Qudama Maqdisi,620,4811,"يوسف بن محمد السعيد :: دار أطلس الخضراء، المملكة العربية السعودية",CENT0700 :: CAQAID :: GAL@nodata :: Shamela@العقيدة :: born@BAYTMAQDIS352E317NS :: born@ShamRE :: died@DIMASHQ363E335NS :: resided@DIMASHQ363E335NS :: resided@BAGHDAD443E333NS :: visited@MAKKA398E213NS :: visited@BAYTMAQDIS352E317NS,pri,https://raw.githubusercontent.com/OpenITI/0625AH/master/data/0620IbnQudamaMaqdisi/0620IbnQudamaMaqdisi.RisalaFiQuran/0620IbnQudamaMaqdisi.RisalaFiQuran.Shamela0011218-ara1
,Yes,,,JK000941,yes,0620IbnQudamaMaqdisi.TahrimNazar,Ibn Qudama Maqdisi,620,8919,عبد الرحمن بن محمد سعيد دمشقية :: السعودية - الرياض :: 1410هـ - 1990م :: عالم الكتب,CENT0700 :: CAQAID :: MILAL :: GAL@nodata :: JK@كتب العقائد والملل :: JK@مواضيع عقدية :: JK@مواضيع عقدية محددة :: born@BAYTMAQDIS352E317NS :: born@ShamRE :: died@DIMASHQ363E335NS :: resided@DIMASHQ363E335NS :: resided@BAGHDAD443E333NS :: visited@MAKKA398E213NS :: visited@BAYTMAQDIS352E317NS,pri,https://raw.githubusercontent.com/OpenITI/0625AH/master/data/0620IbnQudamaMaqdisi/0620IbnQudamaMaqdisi.TahrimNazar/0620IbnQudamaMaqdisi.TahrimNazar.JK000941-ara1
,Yes,,Yes,Shamela0010521,yes,0414AbuHayyanTawhidi.Imtac,Abu Hayyan Tawhidi :: al-Tawḥīdī :: Abū Ḥayyān ʿAlī b. Muḥammad b. ʿAbbās,414,114212,"المكتبة العنصرية، بيروت :: http://www.worldcat.org/oclc/4771269300",MARKDOWN :: CENT0400 :: ADAB :: ADAB :: BALAGHA :: QISAS :: TARAIF :: GAL@period-classical :: GAL@literature-islamic :: GAL@0750-1000CE :: GAL@literature-arabic :: GAL@encyclopaedias :: NOMAJORISSUES :: Shamela@الأدب والبلاغة :: born@FarsRE :: born@SHIRAZ525E296NS,pri,https://raw.githubusercontent.com/OpenITI/0425AH/master/data/0414AbuHayyanTawhidi/0414AbuHayyanTawhidi.Imtac/0414AbuHayyanTawhidi.Imtac.Shamela0010521-ara1.mARkdown
,Yes,,,ShamAY0034298,yes,0620IbnQudamaMaqdisi.Wasiyya,Ibn Qudama Maqdisi,620,5846,أم عبد الله بنت محروس العسيلي :: الأولى 1411 ه - 1990 م :: دار تيسير السنة,:: ShamAY@بحوث ومسائل :: born@BAYTMAQDIS352E317NS :: born@ShamRE :: died@DIMASHQ363E335NS :: resided@DIMASHQ363E335NS :: resided@BAGHDAD443E333NS :: visited@MAKKA398E213NS :: visited@BAYTMAQDIS352E317NS,pri,https://raw.githubusercontent.com/OpenITI/0625AH/master/data/0620IbnQudamaMaqdisi/0620IbnQudamaMaqdisi.Wasiyya/0620IbnQudamaMaqdisi.Wasiyya.ShamAY0034298-ara1
,yes,,,ShamAY0034570,yes,0597IbnJawzi.AdabHasanBasri,Ibn Jawzi,597,20136,سليمان الحرش :: الثالثة 1428 ه - 2007 م :: دار النوادر,:: ShamAY@التراجم والطبقات :: born@BAGHDAD443E333NS :: born@IraqRE :: died@BAGHDAD443E333NS :: resided@BAGHDAD443E333NS :: resided@WASIT463E321NS,pri,https://raw.githubusercontent.com/OpenITI/0600AH/master/data/0597IbnJawzi/0597IbnJawzi.AdabHasanBasri/0597IbnJawzi.AdabHasanBasri.ShamAY0034570-ara1
,yes,,,JK000910,yes,0597IbnJawzi.Adhkiya,Ibn Jawzi,597,64609,مكتبة الغزالي,CENT0600 :: ADAB :: ADAB :: ADHKAR :: QISAS :: RAQAIQ :: TARAIF :: GAL@literature-islamic :: GAL@1000-1258CE :: GAL@polyhistors :: GAL@literature-arabic :: GAL@biography-collective :: GAL@period-postclassical :: GAL@biography :: GAL@encyclopaedias :: JK@الطرائف والقصص :: JK@كتب الأدب :: born@BAGHDAD443E333NS :: born@IraqRE :: died@BAGHDAD443E333NS :: resided@BAGHDAD443E333NS :: resided@WASIT463E321NS,pri,https://raw.githubusercontent.com/OpenITI/0600AH/master/data/0597IbnJawzi/0597IbnJawzi.Adhkiya/0597IbnJawzi.Adhkiya.JK000910-ara1
,yes,,,Shamela0011068,yes,0597IbnJawzi.AkhbarHamqaWaMughaffalin,Ibn Jawzi,597,36350,دار الفكر اللبناني,CENT0600 :: ADAB :: ADAB :: BALAGHA :: QISAS :: TARAIF :: GAL@literature-islamic :: GAL@1000-1258CE :: GAL@polyhistors :: GAL@literature-arabic :: GAL@biography-collective :: GAL@period-postclassical :: GAL@biography :: GAL@encyclopaedias :: Shamela@الأدب والبلاغة :: born@BAGHDAD443E333NS :: born@IraqRE :: died@BAGHDAD443E333NS :: resided@BAGHDAD443E333NS :: resided@WASIT463E321NS,pri,https://raw.githubusercontent.com/OpenITI/0600AH/master/data/0597IbnJawzi/0597IbnJawzi.AkhbarHamqaWaMughaffalin/0597IbnJawzi.AkhbarHamqaWaMughaffalin.Shamela0011068-ara1
